Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,StrikeRate,WireCat,ISIN,FullName
N,C,24265,ESTER,EQ,1980-01-01 00:00:00,XX,0,C,INE778B01029,ESTER INDUSTRIES LTD
N,C,24292,VSTTILLERS,EQ,1980-01-01 00:00:00,XX,0,C,INE764D01017,VST TILLERS TRACTORS LTD
N,C,24385,KARMAENG,EQ,1980-01-01 00:00:00,XX,0,Z,INE725L01011,KARMA ENERGY LIMITED
N,C,24391,DELPHIFX,EQ,1980-01-01 00:00:00,XX,0,Z,INE726L01019,DELPHI WORLD MONEY LTD
N,C,24403,ASHIANA,EQ,1980-01-01 00:00:00,XX,0,C,INE365D01021,ASHIANA HOUSING LTD
N,C,24409,DHANUKA,EQ,1980-01-01 00:00:00,XX,0,B,INE435G01025,DHANUKA AGRITECH LTD
N,C,24532,FILATEX,EQ,1980-01-01 00:00:00,XX,0,C,INE816B01027,FILATEX INDIA LTD
N,C,24538,MAITHANALL,EQ,1980-01-01 00:00:00,XX,0,B,INE683C01011,MAITHAN ALLOYS LTD
N,C,24595,RUSHIL,EQ,1980-01-01 00:00:00,XX,0,Z,INE573K01017,RUSHIL DECOR LIMITED
N,C,24781,BSLNIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF209KB19D1,ADITYBIRLA SL NIF ETF-GR
N,C,24870,INVENTURE,EQ,1980-01-01 00:00:00,XX,0,Z,INE878H01024,INVENTURE GRO & SEC LTD
N,C,24924,ELGIRUBCO,EQ,1980-01-01 00:00:00,XX,0,Z,INE819L01012,ELGI RUBBER CO. LTD
N,C,24948,L&TFH,EQ,1980-01-01 00:00:00,XX,0,B,INE498L01015,L&T FINANCE HOLDINGS LTD
N,C,24969,WINDMACHIN,EQ,1980-01-01 00:00:00,XX,0,Z,INE052A01021,WINDSOR MACHINES LIMITED
N,C,24999,YAARII,EQ,1980-01-01 00:00:00,XX,0,Z,INE126M01010,YAARII DIG INTEGR SER LTD
N,C,25017,BODALCHEM,EQ,1980-01-01 00:00:00,XX,0,C,INE338D01028,BODAL CHEMICALS LTD
N,C,25023,GAYAPROJ,EQ,1980-01-01 00:00:00,XX,0,Z,INE336H01023,GAYATRI PROJECTS LTD
N,C,25082,TREEHOUSE,EQ,1980-01-01 00:00:00,XX,0,Z,INE040M01013,TREE HOUSE EDU LTD
N,C,25088,ASAHISONG,EQ,1980-01-01 00:00:00,XX,0,Z,INE228I01012,ASAHI SONGWON COLOR LTD
N,C,25136,BROOKS,EQ,1980-01-01 00:00:00,XX,0,Z,INE650L01011,BROOKS LAB LIMITED
N,C,25178,TDPOWERSYS,EQ,1980-01-01 00:00:00,XX,0,D,INE419M01019,TD POWER SYSTEMS LTD.
N,C,25328,APLLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE901L01018,ALEMBIC PHARMA LTD
N,C,25340,VASWANI,EQ,1980-01-01 00:00:00,XX,0,Z,INE590L01019,VASWANI IND LTD
N,C,25358,PGEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE457L01011,PG ELECTROPLAST LTD
N,C,25392,PANAMAPET,EQ,1980-01-01 00:00:00,XX,0,C,INE305C01029,PANAMA PETROCHEM LTD
N,C,25414,SETUINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE023M01027,SETUBANDHAN INFRA LTD
N,C,25468,PAISALO,EQ,1980-01-01 00:00:00,XX,0,C,INE420C01042,PAISALO DIGITAL LIMITED
N,C,25482,TIJARIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE440L01017,TIJARIA POLYPIPES LTD
N,C,25492,ONELIFECAP,EQ,1980-01-01 00:00:00,XX,0,Z,INE912L01015,ONELIFE CAP ADVISORS LTD
N,C,25512,FLEXITUFF,EQ,1980-01-01 00:00:00,XX,0,Z,INE060J01017,FLEXITUFF VENTURES INT L
N,C,25536,UJAAS,EQ,1980-01-01 00:00:00,XX,0,Z,INE899L01022,UJAAS ENERGY LIMITED
N,C,25574,SHAKTIPUMP,EQ,1980-01-01 00:00:00,XX,0,C,INE908D01010,SHAKTI PUMPS (I) LTD
N,C,25584,TRITURBINE,EQ,1980-01-01 00:00:00,XX,0,B,INE152M01016,TRIVENI TURBINE LIMITED
N,C,25608,INDOTHAI,EQ,1980-01-01 00:00:00,XX,0,Z,INE337M01013,INDO THAI SEC LTD
N,C,25634,ESSARSHPNG,EQ,1980-01-01 00:00:00,XX,0,Z,INE122M01019,ESSAR SHIPPING LTD
N,C,25640,IDBIGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF397L01554,IDBI MF - IDBI GOLD ETF
N,C,25690,DSSL,EQ,1980-01-01 00:00:00,XX,0,Z,INE417B01040,DYNACONS SYS & SOLN LTD
N,C,25718,POLYMED,EQ,1980-01-01 00:00:00,XX,0,B,INE205C01021,POLY MEDICURE LIMITED
N,C,25724,RUPA,EQ,1980-01-01 00:00:00,XX,0,C,INE895B01021,RUPA & COMPANY LTD
N,C,25756,VIKASECO,EQ,1980-01-01 00:00:00,XX,0,Z,INE806A01020,VIKAS ECOTECH LIMITED
N,C,25780,APLAPOLLO,EQ,1980-01-01 00:00:00,XX,0,B,INE702C01027,APL APOLLO TUBES LTD
N,C,25786,KANANIIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE879E01037,KANANI INDUSTRIES LTD
N,C,25897,MINDACORP,EQ,1980-01-01 00:00:00,XX,0,B,INE842C01021,MINDA CORPORATION LTD
N,C,27008,HEXATRADEX,EQ,1980-01-01 00:00:00,XX,0,Z,INE750M01017,HEXA TRADEX LIMITED
N,C,27037,TBZ,EQ,1980-01-01 00:00:00,XX,0,D,INE760L01018,TRIB BHIMJI ZAVERI LTD
N,C,27067,VSSL,EQ,1980-01-01 00:00:00,XX,0,D,INE050M01012,VARDHMAN SPC STEEL LTD
N,C,27095,SWANENERGY,EQ,1980-01-01 00:00:00,XX,0,C,INE665A01038,SWAN ENERGY LIMITED
N,C,27107,SPECIALITY,EQ,1980-01-01 00:00:00,XX,0,Z,INE247M01014,SPECIALITY REST LTD
N,C,27161,CINELINE,EQ,1980-01-01 00:00:00,XX,0,Z,INE704H01022,CINELINE INDIA LIMITED
N,C,27297,RTNINDIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE834M01019,RATTANINDIA ENT LIMITED
N,C,28859,PROZONINTU,EQ,1980-01-01 00:00:00,XX,0,Z,INE195N01013,PROZONE INTU PROPRTIS LTD
N,C,28877,MORARJEE,EQ,1980-01-01 00:00:00,XX,0,Z,INE161G01027,MORARJEE TEXTILES LIMITED
N,C,28899,KITEX,EQ,1980-01-01 00:00:00,XX,0,D,INE602G01020,KITEX GARMENTS LTD
N,C,28906,MAYURUNIQ,EQ,1980-01-01 00:00:00,XX,0,B,INE040D01038,MAYUR UNIQUOTERS LTD
N,C,28913,ROSSELLIND,EQ,1980-01-01 00:00:00,XX,0,D,INE847C01020,ROSSELL INDIA LIMITED
N,C,28952,DUCON,EQ,1980-01-01 00:00:00,XX,0,Z,INE741L01018,DUCON INFRATECHNOLOGIES L
N,C,29008,SUNCLAYLTD,EQ,1980-01-01 00:00:00,XX,0,C,INE105A01035,SUNDARAM CLAYTON LIMITED
N,C,29050,ZUARI,EQ,1980-01-01 00:00:00,XX,0,Z,INE840M01016,ZUARI AGRO CHEMICALS LTD
N,C,29113,CARERATING,EQ,1980-01-01 00:00:00,XX,0,B,INE752H01013,CARE RATINGS LIMITED
N,C,29124,PCJEWELLER,EQ,1980-01-01 00:00:00,XX,0,D,INE785M01013,PC JEWELLER LTD
N,C,29135,INDUSTOWER,EQ,1980-01-01 00:00:00,XX,0,A,INE121J01017,INDUS TOWERS LIMITED
N,C,29284,VMART,EQ,1980-01-01 00:00:00,XX,0,B,INE665J01013,VMART RETAIL LTD
N,C,29423,MOHITIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE954E01012,MOHIT INDUSTRIES LTD
N,C,29553,ICICINIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF109K012R6,ICICI PRUD NIFTY ETF
N,C,29577,NETFNIF100,EQ,1980-01-01 00:00:00,XX,0,A,INF204K014N5,NIP IND ETF NIFTY 100
N,C,29598,REPCOHOME,EQ,1980-01-01 00:00:00,XX,0,C,INE612J01015,REPCO HOME FINANCE LTD
N,C,29733,NIBL,EQ,1980-01-01 00:00:00,XX,0,Z,INE047O01014,NRB INDUS. BEARINGS LTD.
N,C,29850,GSCLCEMENT,EQ,1980-01-01 00:00:00,XX,0,Z,INE542A01039,GUJARAT SIDHEE CEM. LTD.
N,C,29877,VIVIDHA,EQ,1980-01-01 00:00:00,XX,0,Z,INE370E01029,VISAGAR POLYTEX LTD
N,C,29962,JUSTDIAL,EQ,1980-01-01 00:00:00,XX,0,C,INE599M01018,JUSTDIAL LTD.
N,C,30012,CEREBRAINT,EQ,1980-01-01 00:00:00,XX,0,D,INE345B01019,CEREBRA INT TECH LTD
N,C,30023,ATULAUTO,EQ,1980-01-01 00:00:00,XX,0,Z,INE951D01028,ATUL AUTO LIMITED
N,C,30038,FCONSUMER,EQ,1980-01-01 00:00:00,XX,0,Z,INE220J01025,FUTURE CONSUMER LIMITED
N,C,30089,ORIENTCEM,EQ,1980-01-01 00:00:00,XX,0,B,INE876N01018,ORIENT CEMENT LTD.
N,C,30108,ABFRL,EQ,1980-01-01 00:00:00,XX,0,B,INE647O01011,ADITYA BIRLA FASHION & RT
N,C,30125,IBULHSGFIN,EQ,1980-01-01 00:00:00,XX,0,B,INE148I01020,INDIABULLS HSG FIN LTD
N,C,30392,ICICINF100,EQ,1980-01-01 00:00:00,XX,0,E,INF109KA1962,ICICI PRUD NIFTY 100 ETF
N,C,30550,NTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE333I01036,NEUEON TOWERS LIMITED
N,C,30752,FLFL,EQ,1980-01-01 00:00:00,XX,0,Z,INE452O01016,FUT LIFESTYLE FASH LTD
N,C,30835,PILITA,EQ,1980-01-01 00:00:00,XX,0,Z,INE600A01035,PIL ITALICA LIFESTYLE LTD
N,C,31107,DBSTOCKBRO,EQ,1980-01-01 00:00:00,XX,0,Z,INE921B01025,DB (INT) STOCK BROKERS
N,C,31138,COMPUSOFT,EQ,1980-01-01 00:00:00,XX,0,Z,INE453B01029,COMPUCOM SOFTWARE LTD
N,C,31163,RHIM,EQ,1980-01-01 00:00:00,XX,0,B,INE743M01012,RHI MAGNESITA INDIA LTD
N,C,31181,MCX,EQ,1980-01-01 00:00:00,XX,0,B,INE745G01035,MULTI COMMODITY EXCHANGE
N,C,31234,SCHNEIDER,EQ,1980-01-01 00:00:00,XX,0,B,INE839M01018,SCHNEIDER ELECTRIC INFRA
N,C,31258,NDL,EQ,1980-01-01 00:00:00,XX,0,Z,INE875G01030,NANDAN DENIM LIMITED
N,C,31409,MTEDUCARE,EQ,1980-01-01 00:00:00,XX,0,Z,INE472M01018,MT EDUCARE LTD
N,C,31415,NBCC,EQ,1980-01-01 00:00:00,XX,0,B,INE095N01031,NBCC (INDIA) LIMITED
N,C,31468,LYPSAGEMS,EQ,1980-01-01 00:00:00,XX,0,Z,INE142K01011,LYPSA GEMS & JEWEL LTD
N,C,31475,ORBTEXP,EQ,1980-01-01 00:00:00,XX,0,Z,INE231G01010,ORBIT EXPORTS LIMITED
N,C,31837,SREEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE099F01013,SREELEATHERS LIMITED
N,C,999920000,NIFTY,EQ,1980-01-01 00:00:00,EQ,0,Z,,NIFTY
N,C,999920001,Nifty Jr,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Jr
N,C,999920002,Defty,EQ,1980-01-01 00:00:00,EQ,0,Z,,Defty
N,C,999920003,Nifty 500,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty 500
N,C,999920004,Midcap 200,EQ,1980-01-01 00:00:00,EQ,0,Z,,Midcap 200
N,C,999920005,BANKNIFTY,EQ,1980-01-01 00:00:00,EQ,0,Z,,BANKNIFTY
N,C,999920006,Nifty 100,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty 100
N,C,999920008,Nifty IT,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty IT
N,C,999920009,Nifty Realty,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Realty
N,C,999920010,Nifty Midcap 50,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Midcap 50
N,C,999920011,Nifty Infra,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Infra
N,C,999920012,Nifty Energy,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Energy
N,C,999920013,Nifty FMCG,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty FMCG
N,C,999920014,Nifty MNC,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty MNC
N,C,999920015,Nifty Pharma,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Pharma
N,C,999920016,Nifty PSE,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty PSE
N,C,999920017,Nifty PSU Bank,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty PSU Bank
N,C,999920018,Nifty Serv Sector,EQ,1980-01-01 00:00:00,EQ,0,Z,,Nifty Serv Sector
N,C,999920020,HangSeng BeES-NAV,EQ,1980-01-01 00:00:00,EQ,0,Z,,HangSeng BeES-NAV
N,C,999920040,NIFTY AUTO,EQ,1980-01-01 00:00:00,EQ,0,Z,,NIFTY AUTO
N,C,999920041,FINNIFTY,EQ,1980-01-01 00:00:00,EQ,0,Z,FINNIFTY,FINNIFTY
N,C,999920042,NIFTY METAL,EQ,1980-01-01 00:00:00,EQ,0,Z,,NIFTY METAL
N,C,4,21STCENMGM,EQ,1980-01-01 00:00:00,XX,0,Z,INE253B01015,21ST CENTURY MGMT SERVICE
N,C,7,AARTIIND,EQ,1980-01-01 00:00:00,XX,0,B,INE769A01020,AARTI INDUSTRIES LTD
N,C,13,ABB,EQ,1980-01-01 00:00:00,XX,0,A,INE117A01022,ABB INDIA LIMITED
N,C,19,INEOSSTYRO,EQ,1980-01-01 00:00:00,XX,0,B,INE189B01011,INEOS STYROLUTION IND LTD
N,C,22,ACC,EQ,1980-01-01 00:00:00,XX,0,A,INE012A01025,ACC LIMITED
N,C,25,ADANIENT,EQ,1980-01-01 00:00:00,XX,0,B,INE423A01024,ADANI ENTERPRISES LIMITED
N,C,34,ADORWELD,EQ,1980-01-01 00:00:00,XX,0,D,INE045A01017,ADOR WELDING LTD
N,C,40,AEGISCHEM,EQ,1980-01-01 00:00:00,XX,0,B,INE208C01025,AEGIS LOGISTICS LIMITED
N,C,8075,DALBHARAT,EQ,1980-01-01 00:00:00,XX,0,B,INE00R701025,DALMIA BHARAT LIMITED
N,C,8119,RPSGVENT,EQ,1980-01-01 00:00:00,XX,0,C,INE425Y01011,RPSG VENTURES LIMITED
N,C,8124,AJANTPHARM,EQ,1980-01-01 00:00:00,XX,0,A,INE031B01049,AJANTA PHARMA LIMITED
N,C,8132,BLBLIMITED,EQ,1980-01-01 00:00:00,XX,0,Z,INE791A01024,BLB LIMITED
N,C,8163,SPENCERS,EQ,1980-01-01 00:00:00,XX,0,D,INE020801028,SPENCERS RETAIL LIMITED
N,C,9897,AIRAN,EQ,1980-01-01 00:00:00,XX,0,Z,INE645W01026,AIRAN LIMITED
N,C,9917,NEOGEN,EQ,1980-01-01 00:00:00,XX,0,C,INE136S01016,NEOGEN CHEMICALS LIMITED
N,C,9921,ALANKIT,EQ,1980-01-01 00:00:00,XX,0,Z,INE914E01040,ALANKIT LIMITED
N,C,9931,VIKASLIFE,EQ,1980-01-01 00:00:00,XX,0,Z,INE161L01027,VIKAS LIFECARE LIMITED
N,C,9937,IBMFNIFTY,EQ,1980-01-01 00:00:00,XX,0,Z,INF666M01FS5,IBULLSAMC - IBMFNIFTY
N,C,15068,RELIGARE,EQ,1980-01-01 00:00:00,XX,0,C,INE621H01010,RELIGARE ENTER. LTD.
N,C,15083,ADANIPORTS,EQ,1980-01-01 00:00:00,XX,0,E,INE742F01042,ADANI PORT & SEZ LTD
N,C,15119,EDELWEISS,EQ,1980-01-01 00:00:00,XX,0,C,INE532F01054,EDELWEISS FIN SERV LTD
N,C,15124,KOLTEPATIL,EQ,1980-01-01 00:00:00,XX,0,C,INE094I01018,KOLTE PATIL DEV. LTD.
N,C,15129,RGL,EQ,1980-01-01 00:00:00,XX,0,C,INE722H01016,RENAISSANCE GLOBAL LTD
N,C,15136,KAUSHALYA,EQ,1980-01-01 00:00:00,XX,0,Z,INE234I01010,KAUSHALYA INFRA DEV LTD.
N,C,15141,COLPAL,EQ,1980-01-01 00:00:00,XX,0,E,INE259A01022,COLGATE PALMOLIVE LTD.
N,C,15146,JYOTHYLAB,EQ,1980-01-01 00:00:00,XX,0,A,INE668F01031,JYOTHY LABS LIMITED
N,C,15151,MADHAV,EQ,1980-01-01 00:00:00,XX,0,Z,INE925C01016,MADHAV MARBLE & GRANITE
N,C,15161,HITECHCORP,EQ,1980-01-01 00:00:00,XX,0,Z,INE120D01012,HITECH CORPORATION LTD
N,C,15174,TRIL,EQ,1980-01-01 00:00:00,XX,0,Z,INE763I01026,TRANS & RECTI. LTD
N,C,15179,ECLERX,EQ,1980-01-01 00:00:00,XX,0,B,INE738I01010,ECLERX SERVICES LTD
N,C,15184,BRIGADE,EQ,1980-01-01 00:00:00,XX,0,B,INE791I01019,BRIGADE ENTER. LTD
N,C,15189,BGRENERGY,EQ,1980-01-01 00:00:00,XX,0,D,INE661I01014,BGR ENERGY SYSTEMS LTD
N,C,15199,MANAKSIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE015D01022,MANAKSIA LTD.
N,C,15204,ARIES,EQ,1980-01-01 00:00:00,XX,0,Z,INE298I01015,ARIES AGRO LTD.
N,C,15209,PPAP,EQ,1980-01-01 00:00:00,XX,0,Z,INE095I01015,PPAP AUTOMOTIVE LIMITED
N,C,15214,DVL,EQ,1980-01-01 00:00:00,XX,0,D,INE477B01010,DHUNSERI VENTURES LIMITED
N,C,16751,RANEENGINE,EQ,1980-01-01 00:00:00,XX,0,Z,INE222J01013,RANE ENG VALVE LTD
N,C,16783,GET&D,EQ,1980-01-01 00:00:00,XX,0,B,INE200A01026,GE T&D INDIA LIMITED
N,C,16795,ARCHIDPLY,EQ,1980-01-01 00:00:00,XX,0,Z,INE877I01016,ARCHIDPLY IND. LTD
N,C,16819,QNIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF082J01028,QUANTUM NIFTY ETF
N,C,16821,VINYLINDIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE250B01029,VINYL CHEMICALS (I) LTD.
N,C,16827,KOKUYOCMLN,EQ,1980-01-01 00:00:00,XX,0,D,INE760A01029,KOKUYO CAMLIN LIMITED
N,C,16845,LGBFORGE,EQ,1980-01-01 00:00:00,XX,0,Z,INE201J01017,LGB FORGE LIMITED
N,C,16852,EQUITAS,EQ,1980-01-01 00:00:00,XX,0,C,INE988K01017,EQUITAS HOLDINGS LIMITED
N,C,16863,LPDC,EQ,1980-01-01 00:00:00,XX,0,Z,INE197J01017,LANDMARK PR.DEV.CO.LTD
N,C,16900,DPWIRES,EQ,1980-01-01 00:00:00,XX,0,Z,INE864X01013,D P WIRES LIMITED
N,C,16908,TOUCHWOOD,EQ,1980-01-01 00:00:00,XX,0,Z,INE486Y01013,TOUCHWOOD ENTERTAIN LTD.
N,C,17181,MANXT50,EQ,1980-01-01 00:00:00,XX,0,Z,INF769K01FN2,MIRAEAMC - MANXT50
N,C,17256,ALBERTDAVD,EQ,1980-01-01 00:00:00,XX,0,Z,INE155C01010,ALBERT DAVID LIMITED
N,C,17263,ARMANFIN,EQ,1980-01-01 00:00:00,XX,0,D,INE109C01017,ARMAN FIN SERV LTD
N,C,17270,ASPINWALL,EQ,1980-01-01 00:00:00,XX,0,Z,INE991I01015,ASPINWALL & CO LTD
N,C,17272,SETFGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF200K01099,SBI-ETF GOLD
N,C,17295,NAGAFERT,EQ,1980-01-01 00:00:00,XX,0,Z,INE454M01024,NAGARJUN FERT AND CHE LTD
N,C,17333,MHRIL,EQ,1980-01-01 00:00:00,XX,0,B,INE998I01010,MAHINDRA HOLIDAYS LTD
N,C,17357,GKWLIMITED,EQ,1980-01-01 00:00:00,XX,0,Z,INE528A01020,GKW LIMITED
N,C,17364,VINATIORGA,EQ,1980-01-01 00:00:00,XX,0,B,INE410B01037,VINATI ORGANICS LTD
N,C,17376,EXCEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE688J01015,EXCEL REALTY N INFRA LTD
N,C,17388,ADANIPOWER,EQ,1980-01-01 00:00:00,XX,0,C,INE814H01011,ADANI POWER LTD
N,C,17395,SETF10GILT,EQ,1980-01-01 00:00:00,XX,0,E,INF200KA1JT1,SBIAMC - SETF10GILT
N,C,17922,GEEKAYWIRE,EQ,1980-01-01 00:00:00,XX,0,Z,INE669X01016,GEEKAY WIRES LIMITED
N,C,17927,BAYERCROP,EQ,1980-01-01 00:00:00,XX,0,A,INE462A01022,BAYER CROPSCIENCE LTD
N,C,17939,HINDCOPPER,EQ,1980-01-01 00:00:00,XX,0,C,INE531E01026,HINDUSTAN COPPER LTD
N,C,6836,FOCUS,EQ,1980-01-01 00:00:00,XX,0,Z,INE593W01010,FOCUS LIGHTG & FIXTRS LTD
N,C,6843,SMLT,EQ,1980-01-01 00:00:00,XX,0, ,INE017W01010,SARTHAK METALS LIMITED
N,C,6848,GREENLAM,EQ,1980-01-01 00:00:00,XX,0,C,INE544R01013,GREENLAM INDUSTRIES LTD.
N,C,6858,DHRUV,EQ,1980-01-01 00:00:00,XX,0, ,INE506Z01015,DHRUV CONSULTANCY SER LTD
N,C,6863,BAJAJHCARE,EQ,1980-01-01 00:00:00,XX,0, ,INE411U01027,BAJAJ HEALTHCARE LIMITED
N,C,6913,RPPL,EQ,1980-01-01 00:00:00,XX,0, ,INE760W01015,RAJSHREE POLYPACK LTD
N,C,7218,SBIETFQLTY,EQ,1980-01-01 00:00:00,XX,0,E,INF200KA1WX6,SBIAMC - SBIETFQLTY
N,C,7229,HCLTECH,EQ,1980-01-01 00:00:00,XX,0,E,INE860A01027,HCL TECHNOLOGIES LTD
N,C,13671,MADHUCON,EQ,1980-01-01 00:00:00,XX,0,Z,INE378D01032,MADHUCON PROJECTS LTD.
N,C,13673,ANSALHSG,EQ,1980-01-01 00:00:00,XX,0,Z,INE880B01015,ANSAL HOUSING LIMITED
N,C,13688,GATI,EQ,1980-01-01 00:00:00,XX,0,C,INE152B01027,GATI LIMITED
N,C,13702,VISHWARAJ,EQ,1980-01-01 00:00:00,XX,0,D,INE430N01022,VISHWARAJ SUGAR IND LTD
N,C,13710,FIEMIND,EQ,1980-01-01 00:00:00,XX,0,D,INE737H01014,FIEM INDUSTRIES LIMITED
N,C,13720,JHS,EQ,1980-01-01 00:00:00,XX,0,Z,INE544H01014,JHS SVEND. LAB. LTD
N,C,13725,DCBBANK,EQ,1980-01-01 00:00:00,XX,0,B,INE503A01015,DCB BANK LIMITED
N,C,13730,INSPIRISYS,EQ,1980-01-01 00:00:00,XX,0,Z,INE020G01017,INSPIRISYS SOLUTIONS LTD
N,C,13735,GLOBALVECT,EQ,1980-01-01 00:00:00,XX,0,Z,INE792H01019,GLOBAL VEC HELICORP LTD
N,C,13740,SHYAMTEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE635A01023,SHYAM TELECOM LIMITED
N,C,13745,GTLINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE221H01019,GTL INFRA.LTD
N,C,13750,FLUOROCHEM,EQ,1980-01-01 00:00:00,XX,0,B,INE09N301011,GUJARAT FLUOROCHEM LTD
N,C,13751,NAUKRI,EQ,1980-01-01 00:00:00,XX,0,A,INE663F01024,INFO EDGE (I) LTD
N,C,13761,BBL,EQ,1980-01-01 00:00:00,XX,0,D,INE464A01028,BHARAT BIJLEE LTD
N,C,13771,AARVEEDEN,EQ,1980-01-01 00:00:00,XX,0,Z,INE273D01019,AARVEE DEN. & EXP. LTD
N,C,13776,GESHIP,EQ,1980-01-01 00:00:00,XX,0,B,INE017A01032,THE GE SHPG.LTD
N,C,13786,TORNTPOWER,EQ,1980-01-01 00:00:00,XX,0,A,INE813H01021,TORRENT POWER LTD
N,C,13791,PARSVNATH,EQ,1980-01-01 00:00:00,XX,0,Z,INE561H01026,PARSVNATH DEVELOPER LTD
N,C,13801,SUTLEJTEX,EQ,1980-01-01 00:00:00,XX,0,D,INE645H01027,SUTLEJ TEXT & INDUS LTD
N,C,13810,GREENPANEL,EQ,1980-01-01 00:00:00,XX,0,D,INE08ZM01014,GREENPANEL INDUSTRIES LTD
N,C,13816,DAAWAT,EQ,1980-01-01 00:00:00,XX,0,C,INE818H01020,LT FOODS LIMITED
